precision_5,precision_10,precision_20,recall_5,recall_10,recall_20
0.22326621923937204,0.20062639821029127,0.16532438478747308,0.06189971032022764,0.10334592217779334,0.15810643158369855
0.22362416107382388,0.20147651006711456,0.16505592841163408,0.06249867816330407,0.1036218128326439,0.15736108190411408
0.22308724832214602,0.20107382550335628,0.1653020134228198,0.0623073078329441,0.10347909755238953,0.15798936114901913
0.22335570469798488,0.2008948545861303,0.1652796420581666,0.06233424314778903,0.10353693595673266,0.15781822291306835
0.2225503355704681,0.20120805369127573,0.16523489932886015,0.06206463640805103,0.10367177471377971,0.15800727324261787
0.22335570469798488,0.20116331096196924,0.16545861297539252,0.062106267584096486,0.10382837899166589,0.15817838744440446
0.22335570469798488,0.2016554809843406,0.16521252796420688,0.06195856135463775,0.10387599307469489,0.15795014064475324
0.22299776286353304,0.20138702460850164,0.16521252796420696,0.061806276314391805,0.10357985667582814,0.15773244853425716
0.22228187919462916,0.2016107382550341,0.16516778523490036,0.06193930834620977,0.10369746437067696,0.15802534475211408
0.2221923937360162,0.2008501118568238,0.16550335570469898,0.06181245173356781,0.10333492580585464,0.15825723304222078
0.22228187919462916,0.20093959731543673,0.16534675615212643,0.061990169504784115,0.10357239945343562,0.15845121536888657
0.22299776286353293,0.2005816554809849,0.16523489932886015,0.06248422678562549,0.10342662759209627,0.15850266938282798
0.22255033557046808,0.20098434004474328,0.16527964205816667,0.0624482913561119,0.1034684095829175,0.15830598119090483
0.2223713646532421,0.20111856823266272,0.1653243847874731,0.06207551164794061,0.10367031431057418,0.1582539042502019
0.222818791946307,0.2012975391498887,0.1655928411633121,0.06251263412636886,0.10357852707666346,0.15861244395520446
0.22299776286353293,0.20125279642058225,0.16550335570469912,0.06254811253595399,0.1041611332419085,0.15870813458648392
0.22335570469798482,0.20152125279642116,0.1654138702460861,0.06260520632409788,0.10405903519174997,0.15848678986676418
0.2234451901565978,0.20147651006711464,0.1656375838926186,0.06268379500472442,0.10406559324221072,0.15862094655480474
0.2235346756152107,0.2013422818791952,0.16530201342281997,0.06283664070428334,0.1044072564076386,0.15782614971535977
0.22335570469798474,0.2012975391498886,0.16532438478747316,0.06289044954873345,0.10418426405943342,0.15764741306741317
0.22308724832214585,0.2010290827740497,0.1651901565995536,0.06284715468846451,0.10383211701795694,0.15786984081999136
0.22371364653243664,0.20178970917226008,0.16530201342281994,0.06337827019290555,0.10409663327297329,0.1579897399817759
0.2242505592841145,0.2017897091722601,0.16554809843400559,0.06341662095512764,0.10431519864536332,0.15797786805052108
0.22460850111856637,0.20178970917226002,0.1653691275167795,0.06371839908902266,0.10468893807351713,0.15793719267206027
0.2246085011185664,0.20196868008948596,0.16563758389261854,0.06343365815616657,0.1045435060340735,0.15766836278829263
0.22460850111856642,0.20228187919463148,0.16570469798657825,0.06331059486971809,0.10506282163352056,0.1579190538723531
0.22416107382550157,0.20187919463087303,0.1657046979865783,0.06364780569296306,0.10470073835679178,0.15798152536361051
0.22398210290827567,0.20214765100671195,0.16552572706935237,0.06354903867669888,0.10484072003409484,0.15796590305797958
0.22496644295301832,0.20232662192393797,0.16592841163311076,0.06368429633928115,0.10493496739170426,0.1582416603305147
0.22505592841163127,0.20201342281879248,0.16565995525727178,0.06396167020324368,0.10450199061151544,0.1579849830331611
0.2254138702460832,0.20263982102908332,0.165503355704699,0.06413031764317138,0.10454453779073547,0.15817949725890643
0.2255928411633092,0.20268456375838986,0.16563758389261846,0.06444492481566767,0.10481784683572394,0.15819357864004024
0.22514541387024428,0.20281879194630928,0.16568232662192495,0.06424463178878329,0.10495572815354831,0.1581129882898547
0.22612975391498705,0.2027740492170029,0.1658836689038042,0.06484185710127645,0.10503805930360105,0.15757052017415282
0.22550335570469615,0.20263982102908337,0.1657718120805379,0.06470665433684927,0.10506590338943123,0.15745044057024193
0.225950782997761,0.20304250559284182,0.16570469798657828,0.06521801333454515,0.10548802076079547,0.1581433144238998
0.22559284116330913,0.20286353467561588,0.1660178970917236,0.06480117322400426,0.10489540668576725,0.15844861506171107
0.225771812080535,0.2031319910514549,0.16568232662192503,0.06463376661175298,0.10495921021369614,0.15812734870805806
0.225771812080535,0.20317673378076134,0.16579418344519128,0.06469422028850055,0.1051727004988783,0.15849846617102648
0.22550335570469604,0.20299776286353546,0.16565995525727178,0.06451555027043547,0.105245538471017,0.1586989360092754
0.22460850111856628,0.20290827740492237,0.16568232662192503,0.06425377299602579,0.1052785891872869,0.15822105583806537
0.22559284116330902,0.20322147651006775,0.16563758389261854,0.06459444069368697,0.10559398613601133,0.1581977409268884
0.22514541387024412,0.2034004474272937,0.16554809843400553,0.06450021683737164,0.10570830187352284,0.15833494347513796
0.22550335570469604,0.20340044742729377,0.16588366890380413,0.06462235372258471,0.10557626083808497,0.15832434937360204
0.22559284116330905,0.20335570469798728,0.16590604026845743,0.06466801946092086,0.10567086180942112,0.15866300303681494
0.22568232662192197,0.20299776286353527,0.16595078299776386,0.0647058893242672,0.1054695913812534,0.15857287447649693
0.22577181208053496,0.20362416107382614,0.1659731543624171,0.0649831854355385,0.10585722146767547,0.15910535765242234
0.22639821029082577,0.20326621923937427,0.16579418344519123,0.0653083753888237,0.10559110654248216,0.1590834195876602
0.22532438478747008,0.20344519015660023,0.16599552572707038,0.06479885333626272,0.1058993185566482,0.15935881040532218
0.2261297539149868,0.2036241610738261,0.16595078299776386,0.06506865854077457,0.10571940393108566,0.15913168454872142
0.22532438478747005,0.20353467561521313,0.16639821029082869,0.06506394400610682,0.10560566905522746,0.16010355640203644
0.2252348993288571,0.20384787472035845,0.1659731543624171,0.06473558510457667,0.10603614284358998,0.1598594481636004
0.22532438478747008,0.20389261744966497,0.1662416107382561,0.06471958048558628,0.10629247706225099,0.1602098926293366
0.2250559284116312,0.20416107382550383,0.16626398210290935,0.06470535189818455,0.10633569074933195,0.15950836519199565
0.2253243847874701,0.20402684563758441,0.16639821029082882,0.06483981595142747,0.1065459751988523,0.15968221958736756
0.22550335570469604,0.20393736017897143,0.1661744966442964,0.06484523889029765,0.10627099952464783,0.1597242422301003
0.22586129753914802,0.20398210290827792,0.1663534675615224,0.06493879129474724,0.10638366973892695,0.1595050758716087
0.22532438478747008,0.20384787472035854,0.16644295302013526,0.06519610331679924,0.10629550087179825,0.15948833449946448
0.2262192393735999,0.20411633109619745,0.16664429530201447,0.06543698983134925,0.10652684561603025,0.1595859252009168
0.22496644295301818,0.2042953020134233,0.16626398210290924,0.06475807455823969,0.1065554886226188,0.15935854206261338
0.22496644295301815,0.20380313199105193,0.1663758389261756,0.06455683116480483,0.10624368594154911,0.15934223760294328
0.2249664429530182,0.2039373601789715,0.16644295302013526,0.0646258401990657,0.10634392173559248,0.15966905728963318
0.2254138702460831,0.203713646532439,0.16666666666666777,0.06517329608858194,0.10624725675335903,0.15997255512524225
